name,min_price,max_price,target_price,diagonal_inches,width_px,height_px,aspect_ratio,PPI,frequency_hz,contrast_ratio,brightness_cd,matrix_type,response_time_ms,total_pixels,diagonal_category,resolution_category,is_gaming,is_premium,brand
HP Z24q G3,868.0,1480.0,26086.28,23.8,2560.0,1440.0,1.7777777777777777,123.41216639116517,90.0,1000,400.0,IPS,5.0,3.6864,Small,QHD,0,0,HP
Viewsonic VA3208-4K-HD,1099.0,1449.0,28308.28,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,60.0,3000,300.0,VA,4.0,8.2944,Large,4K,0,0,Viewsonic
MSI MAG 345CQR,1099.0,2184.0,36474.13,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,180.0,3000,300.0,VA,4.442516268980477,4.9536,XLarge,QHD,1,0,MSI
Iiyama ProLite T2236MSC-B3,1413.0,1717.0,34774.299999999996,21.5,1920.0,1080.0,1.7777777777777777,102.460798608479,60.0,1000,250.0,IPS,5.0,2.0736,Small,FullHD,0,0,Iiyama
Lenovo Q27q-20,999.0,999.0,22197.78,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,75.0,1000,300.0,IPS,4.0,3.6864,Large,QHD,0,0,Lenovo
Philips 272B1G,767.0,1011.0,19753.579999999998,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,75.0,1000,342.715043074884,IPS,4.0,2.0736,Large,FullHD,0,0,Philips
Acer Vero CB242YGbmiprx,443.0,760.0,13365.33,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,120.0,1000,250.0,IPS,4.951367781155016,2.0736,Small,FullHD,1,0,Acer
Xiaomi Mi Desktop Monitor 1C,365.0,796.0,12898.71,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,60.0,1000,250.0,IPS,6.0,2.0736,Medium,FullHD,0,0,Xiaomi
Asus BE24EQK,705.0,923.0,18087.079999999998,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,60.0,1000,300.0,IPS,5.0,2.0736,Medium,FullHD,0,0,Asus
LG 34UB67,809.0,809.0,17975.98,34.0,2560.0,1080.0,2.3703703703703702,81.72025876146944,75.0,1000,300.0,IPS,5.0,2.7648,XLarge,FullHD,0,0,LG
Samsung Smart Monitor M80F 32,1999.0,2784.0,53139.13,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,60.0,3000,400.0,VA,4.0,8.2944,Large,4K,0,0,Samsung
Hannspree HS248PPB,570.0,570.0,12665.4,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,60.0,1000,250.0,Other,4.0,2.0736,Medium,FullHD,0,0,Hannspree
HP E24 G5,684.0,2217.0,32230.109999999997,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,75.0,1000,250.0,IPS,5.0,2.0736,Small,FullHD,0,0,HP
Lenovo L27i-4A,499.0,719.0,13531.98,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1500,300.0,IPS,4.0,2.0736,Large,FullHD,0,0,Lenovo
Asus TUF Gaming VG259QMR5A,993.0,1437.0,26997.3,24.5,1920.0,1080.0,1.7777777777777777,89.91457837070605,310.0,1000,300.0,IPS,1.0,2.0736,Medium,FullHD,1,0,Asus
BenQ SW272U,5395.0,6480.0,131931.25,27.0,3840.0,2160.0,1.7777777777777777,163.17830889498507,60.0,1000,400.0,IPS,5.0,8.2944,Large,4K,0,0,BenQ
Iiyama ProLite XUB2793QS-B7,723.0,943.0,18509.26,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,100.0,1300,300.0,IPS,4.951367781155016,3.6864,Large,QHD,0,0,Iiyama
Asus ProArt PA32UC,5739.0,5739.0,127520.57999999999,32.0,3840.0,2160.0,1.7777777777777777,137.68169813014364,60.0,1000,400.0,IPS,5.0,8.2944,XLarge,4K,0,0,Asus
Dahua Explorer LM32-U400P,5290.0,5618.0,121187.87999999999,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,60.0,3000,350.0,VA,4.442516268980477,8.2944,Large,4K,0,0,Dahua
Neovo TM-23,1921.0,4156.0,67515.47,23.0,1920.0,1080.0,1.7777777777777777,95.77857261227383,75.0,1000,250.0,IPS,3.0,2.0736,Small,FullHD,0,0,Neovo
Philips Evnia 32M2N8900,3506.0,4076.0,84236.01999999999,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,240.0,1500000,250.0,OLED,1.0,8.2944,Large,4K,1,1,Philips
Acer Vero CB272UE3bmiprux,1268.0,1370.0,29308.18,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,100.0,1000,350.0,IPS,4.0,3.6864,Large,QHD,0,0,Acer
Iiyama G-Master G2745QSU-B2,569.0,804.0,15254.029999999999,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,100.0,1300,300.0,IPS,4.951367781155016,3.6864,Large,QHD,0,0,Iiyama
BenQ PD3420Q,2795.0,4128.0,76914.53,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,60.0,1000,350.0,IPS,5.0,4.9536,XLarge,QHD,0,0,BenQ
Gigabyte GS27FA,469.0,784.0,13920.83,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,180.0,1000,300.0,IPS,4.951367781155016,2.0736,Large,FullHD,1,0,Gigabyte
Samsung Smart Monitor M70B 32,1300.0,1574.0,31930.14,32.0,3840.0,2160.0,1.7777777777777777,137.68169813014364,60.0,3000,300.0,VA,4.0,8.2944,XLarge,4K,0,0,Samsung
Samsung S24C364EAU,452.0,702.0,12820.939999999999,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,75.0,3000,250.0,VA,4.0,2.0736,Medium,FullHD,0,0,Samsung
MSI Optix MAG342CQR,1565.0,1565.0,34774.299999999996,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,144.0,4000,300.0,VA,4.0,4.9536,XLarge,QHD,1,0,MSI
Acer Vero B248YGbemiqprcuzx,1036.0,1296.0,25908.52,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,120.0,1500,300.0,IPS,4.0,2.0736,Small,FullHD,1,0,Acer
Samsung WA65C,5013.0,7775.0,142074.68,64.5,3840.0,2160.0,1.7777777777777777,68.30719907231932,60.0,1200,390.0,Other,8.0,8.2944,XLarge,4K,0,0,Samsung
Asus TUF Gaming VG259QL5A,589.0,814.0,15587.33,24.5,1920.0,1080.0,1.7777777777777777,89.91457837070605,200.0,1000,300.0,IPS,1.0,2.0736,Medium,FullHD,1,0,Asus
Iiyama ProLite P1671HSC-B1,519.0,681.0,13332.0,15.6,1920.0,1080.0,1.7777777777777777,141.21199808219862,60.0,1000,250.0,IPS,3.0,2.0736,Small,FullHD,0,0,Iiyama
BenQ RE8603A,11812.0,14293.0,290026.55,86.0,3840.0,2160.0,1.7777777777777777,51.2303993042395,60.0,1200,450.0,IPS,8.0,8.2944,XLarge,4K,0,0,BenQ
Asus TUF Gaming VG289Q,1104.0,4169.0,58583.03,28.0,3840.0,2160.0,1.7777777777777777,157.3505121487356,60.0,1000,350.0,IPS,5.0,8.2944,Large,4K,0,0,Asus
Asus TUF Gaming VG27VQM1B,799.0,1190.0,22097.789999999997,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,280.0,4000,250.0,VA,1.0,2.0736,Large,FullHD,1,0,Asus
Dell Plus S3225QC,3382.0,5952.0,103700.73999999999,31.6,3840.0,2160.0,1.7777777777777777,139.4245044355885,120.0,1500000,250.0,OLED,1.0,8.2944,Large,4K,1,1,Dell
LG UltraWide 49WQ95X,5083.0,5937.0,122432.2,49.0,5120.0,1440.0,3.5555555555555554,108.54380498674065,144.0,1000,400.0,IPS,5.0,7.3728,XLarge,QHD,1,0,LG
HP 527pm,1759.0,2180.0,43762.29,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,100.0,1500,350.0,IPS,5.0,3.6864,Large,QHD,0,0,HP
Dahua LM34-E330C,1181.0,1447.0,29197.079999999998,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,165.0,3000,350.0,VA,4.442516268980477,4.9536,XLarge,QHD,1,0,Dahua
HP M27f,632.0,699.0,14787.41,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,60.0,1000,300.0,IPS,5.0,2.0736,Large,FullHD,0,0,HP
Asus ROG Strix OLED XG27ACDMS,2687.0,3222.0,65648.98999999999,26.5,2560.0,1440.0,1.7777777777777777,110.83809660791438,280.0,1500000,250.0,OLED,1.0,3.6864,Medium,QHD,1,0,Asus
Asus TUF Gaming VG279QML5A,896.0,1120.0,22397.76,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,240.0,1000,300.0,IPS,1.0,2.0736,Large,FullHD,1,0,Asus
Samsung QM32R-T,4002.0,7210.0,124565.31999999999,32.0,1920.0,1080.0,1.7777777777777777,68.84084906507182,60.0,5000,400.0,VA,8.0,2.0736,XLarge,FullHD,0,0,Samsung
Iiyama ProLite LH4341UHS-B2,1996.0,2423.0,49095.09,42.5,3840.0,2160.0,1.7777777777777777,103.66621976857874,60.0,1200,500.0,IPS,8.0,8.2944,XLarge,4K,0,0,Iiyama
LG UltraGear 34GP63AP,1184.0,1702.0,32063.46,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,160.0,3000,300.0,VA,4.442516268980477,4.9536,XLarge,QHD,1,0,LG
Philips 27B2G5601,1279.0,1362.0,29341.51,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,100.0,1500,300.0,IPS,4.0,3.6864,Large,QHD,0,0,Philips
Dell P2418HZm,798.0,1537.0,25941.85,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,60.0,1000,250.0,IPS,6.0,2.0736,Medium,FullHD,0,0,Dell
HP V24ie G5,507.0,637.0,12709.84,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,75.0,1000,250.0,IPS,5.0,2.0736,Small,FullHD,0,0,HP
Lenovo ThinkVision 27 3D,6806.0,14733.0,239298.28999999998,27.0,3840.0,2160.0,1.7777777777777777,163.17830889498507,60.0,1200,310.0,IPS,4.0,8.2944,Large,4K,0,0,Lenovo
Sharp PN-HW751,13075.0,20567.0,373762.62,75.0,3840.0,2160.0,1.7777777777777777,58.74419120219462,60.0,1200,400.0,Other,8.0,8.2944,XLarge,4K,0,0,Sharp
Dell Pro Plus P2724DEB,1829.0,2156.0,44273.35,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,60.0,1000,350.0,IPS,5.0,3.6864,Large,QHD,0,0,Dell
Gigabyte G24F 2,581.0,663.0,13820.84,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,165.0,1100,300.0,IPS,2.0,2.0736,Small,FullHD,1,0,Gigabyte
Asus ROG Swift PG27AQN,4228.0,4784.0,100123.31999999999,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,360.0,1000,600.0,IPS,1.0,3.6864,Large,QHD,1,0,Asus
Philips 49B2U5900CH,4079.0,4668.0,97179.17,48.8,5120.0,1440.0,3.5555555555555554,108.98865664652239,75.0,3000,450.0,VA,4.0,7.3728,XLarge,QHD,0,0,Philips
Dell Pro Plus P5524Q,3723.0,5863.0,106500.45999999999,54.6,3840.0,2160.0,1.7777777777777777,80.69257033268492,60.0,4000,350.0,VA,8.0,8.2944,XLarge,4K,0,0,Dell
Sharp PN-R706,29000.0,29000.0,644380.0,70.0,1920.0,1080.0,1.7777777777777777,31.47010242974712,60.0,5000,700.0,Other,8.0,2.0736,XLarge,FullHD,0,0,Sharp
LG 22MR410,330.0,391.0,8010.3099999999995,21.5,1920.0,1080.0,1.7777777777777777,102.460798608479,100.0,3000,250.0,VA,5.0,2.0736,Small,FullHD,0,0,LG
Samsung VH55B-E,10666.0,16583.0,302736.38999999996,55.0,1920.0,1080.0,1.7777777777777777,40.05285763785997,60.0,1000,700.0,IPS,8.0,2.0736,XLarge,FullHD,0,0,Samsung
MSI MAG 274UPF E2,1556.0,2022.0,39751.579999999994,27.0,3840.0,2160.0,1.7777777777777777,163.17830889498507,160.0,1000,400.0,IPS,4.951367781155016,8.2944,Large,4K,1,1,MSI
Philips 27B1U7903,3272.0,3542.0,75703.54,27.0,3840.0,2160.0,1.7777777777777777,163.17830889498507,60.0,1300,1400.0,IPS,4.0,8.2944,Large,4K,0,0,Philips
Xiaomi Monitor A27i,349.0,432.0,8676.91,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1000,250.0,IPS,6.0,2.0736,Large,FullHD,0,0,Xiaomi
Iiyama G-Master GB2790QSU-B5,1349.0,1499.0,31641.28,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,240.0,1000,400.0,IPS,4.951367781155016,3.6864,Large,QHD,1,0,Iiyama
Asus ROG Swift OLED PG32UCDP,4597.0,7351.0,132742.28,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,240.0,1500000,250.0,OLED,1.0,8.2944,Large,4K,1,1,Asus
Philips 24E1N1300AE,492.0,725.0,13520.869999999999,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1300,250.0,IPS,4.0,2.0736,Small,FullHD,0,0,Philips
Viewsonic VG2409-MHDU-2,877.0,937.0,20153.539999999997,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1300,350.0,IPS,4.0,2.0736,Small,FullHD,0,0,Viewsonic
Dell Pro Plus P3424WEB,2729.0,3955.0,74259.23999999999,34.1,3440.0,1440.0,2.388888888888889,109.36175503396284,60.0,1000,300.0,IPS,5.0,4.9536,XLarge,QHD,0,0,Dell
AOC 22P2DU,728.0,1069.0,19964.67,22.0,1920.0,1080.0,1.7777777777777777,100.13214409464992,75.0,1000,250.0,IPS,4.0,2.0736,Small,FullHD,0,0,AOC
Sharp PN-R606,17500.0,17500.0,388850.0,60.0,1920.0,1080.0,1.7777777777777777,36.71511950137164,60.0,5000,700.0,Other,8.0,2.0736,XLarge,FullHD,0,0,Sharp
BenQ Mobiuz EX3410R,1707.0,2510.0,46850.869999999995,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,144.0,3000,400.0,VA,2.0,4.9536,XLarge,QHD,1,0,BenQ
Philips 27B2N4500,926.0,1030.0,21731.16,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,120.0,1500,350.0,IPS,4.0,3.6864,Large,QHD,1,0,Philips
MSI PRO MP273QW E2,630.0,630.0,13998.599999999999,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,100.0,1300,400.0,IPS,4.0,3.6864,Large,QHD,0,0,MSI
Asus ROG Swift OLED PG27AQDP,4387.0,4829.0,102389.76,26.5,2560.0,1440.0,1.7777777777777777,110.83809660791438,480.0,1500000,450.0,OLED,1.0,3.6864,Medium,QHD,1,0,Asus
Iiyama G-Master GB2590HSU-B5,800.0,921.0,19120.309999999998,24.5,1920.0,1080.0,1.7777777777777777,89.91457837070605,240.0,1000,400.0,IPS,4.951367781155016,2.0736,Medium,FullHD,1,0,Iiyama
AOC 24B2XDA,606.0,606.0,13465.32,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,75.0,1000,250.0,IPS,4.0,2.0736,Medium,FullHD,0,0,AOC
Viewsonic VG2408A-MHD,446.0,734.0,13109.8,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1300,250.0,IPS,5.0,2.0736,Small,FullHD,0,0,Viewsonic
ASRock Phantom Gaming PG34WQ15R2B,1108.0,1816.0,32485.64,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,165.0,3000,550.0,VA,5.0,4.9536,XLarge,QHD,1,0,ASRock
Asus TUF Gaming VG257Q5A,646.0,751.0,15520.67,24.5,1920.0,1080.0,1.7777777777777777,89.91457837070605,200.0,3500,300.0,VA,4.442516268980477,2.0736,Medium,FullHD,1,0,Asus
Lenovo ThinkVision C24d-20,632.0,986.0,17975.98,24.0,1920.0,1200.0,1.6,94.33981132056603,60.0,1000,300.0,IPS,5.0,2.304,Medium,FullHD,0,0,Lenovo
HP V24i G5,453.0,807.0,13998.599999999999,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,75.0,1000,250.0,IPS,5.0,2.0736,Small,FullHD,0,0,HP
Sharp PN-65SC1,14900.0,14900.0,331078.0,65.0,1920.0,1080.0,1.7777777777777777,33.89087953972766,60.0,5000,350.0,Other,7.0,2.0736,XLarge,FullHD,0,0,Sharp
Dell Pro Plus P2424HT,1427.0,2313.0,41551.4,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,60.0,1000,300.0,IPS,5.0,2.0736,Small,FullHD,0,0,Dell
MSI MAG 325CQRXF E2,1799.0,1914.0,41251.43,31.5,2560.0,1440.0,1.7777777777777777,93.24474793999147,240.0,3500,300.0,VA,4.442516268980477,3.6864,Large,QHD,1,0,MSI
Philips 49B2U6900CH,4020.0,4972.0,99901.12,48.8,5120.0,1440.0,3.5555555555555554,108.98865664652239,75.0,3000,450.0,VA,4.0,7.3728,XLarge,QHD,0,0,Philips
BenQ RE7504,7467.0,11932.0,215522.88999999998,75.0,3840.0,2160.0,1.7777777777777777,58.74419120219462,60.0,1200,450.0,IPS,8.0,8.2944,XLarge,4K,0,0,BenQ
Dahua LM43-F400,1532.0,1562.0,34374.34,43.0,3840.0,2160.0,1.7777777777777777,102.460798608479,60.0,1200,400.0,IPS,8.0,8.2944,XLarge,4K,0,0,Dahua
HP 527pu,1150.0,1800.0,32774.5,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,100.0,1500,350.0,IPS,5.0,3.6864,Large,QHD,0,0,HP
HP M27fq,812.0,1672.0,27597.239999999998,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,75.0,1000,300.0,IPS,5.0,3.6864,Large,QHD,0,0,HP
MSI PRO MP242A E2,349.0,449.0,8865.779999999999,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,120.0,1500,300.0,IPS,4.0,2.0736,Small,FullHD,1,0,MSI
Acer SB272Ebi,486.0,578.0,11821.039999999999,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1000,250.0,IPS,1.0,2.0736,Large,FullHD,0,0,Acer
Neovo QM-4302,2507.0,3537.0,67148.84,43.0,3840.0,2160.0,1.7777777777777777,102.460798608479,76.0,4500,400.0,IPS,5.0,8.2944,XLarge,4K,0,0,Neovo
Iiyama ProLite LH5575UHS-B1AG,3807.0,4786.0,95468.23,54.6,3840.0,2160.0,1.7777777777777777,80.69257033268492,60.0,1200,500.0,IPS,8.0,8.2944,XLarge,4K,0,0,Iiyama
AOC 27B2H,396.0,1089.0,16498.35,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,75.0,1000,250.0,IPS,8.0,2.0736,Large,FullHD,0,0,AOC
LG UltraGear 45GR95QE,5637.0,8103.0,152651.4,44.5,3440.0,1440.0,2.388888888888889,83.80305273389062,240.0,1500000,200.0,OLED,1.0,4.9536,XLarge,QHD,1,0,LG
Acer Vero B277DEbmiprczxv,911.0,1024.0,21497.85,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1000,250.0,IPS,4.0,2.0736,Large,FullHD,0,0,Acer
Samsung WA65D,4519.0,8222.0,141552.50999999998,65.0,3840.0,2160.0,1.7777777777777777,67.78175907945533,60.0,1200,400.0,IPS,8.0,8.2944,XLarge,4K,0,0,Samsung
Gigabyte Aorus FO27Q2,2641.0,3800.0,71559.51,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,240.0,1500000,250.0,OLED,1.0,3.6864,Large,QHD,1,0,Gigabyte
Iiyama ProLite LH8664UHS-B2AG,7654.0,9156.0,186759.09999999998,85.6,3840.0,2160.0,1.7777777777777777,51.46979369351165,60.0,1200,500.0,IPS,8.0,8.2944,XLarge,4K,0,0,Iiyama
Asus TUF Gaming VG289Q1A,938.0,1161.0,23319.89,28.0,3840.0,2160.0,1.7777777777777777,157.3505121487356,60.0,1000,350.0,IPS,5.0,8.2944,Large,4K,0,0,Asus
Acer R242YGymix,384.0,439.0,9143.529999999999,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,120.0,1500,250.0,IPS,4.0,2.0736,Small,FullHD,1,0,Acer
Lenovo Legion Y27qf-30,1719.0,1879.0,39973.78,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,240.0,1000,400.0,IPS,1.0,3.6864,Large,QHD,1,0,Lenovo
Asus TUF Gaming VG249Q5R,623.0,879.0,16687.219999999998,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,200.0,1000,300.0,IPS,1.0,2.0736,Small,FullHD,1,0,Asus
LG UltraWide 34BR65F,980.0,1249.0,24764.19,34.0,2560.0,1080.0,2.3703703703703702,81.72025876146944,75.0,1000,400.0,IPS,5.0,2.7648,XLarge,FullHD,0,0,LG
Asus TUF Gaming VG27AQZ,1188.0,1473.0,29563.71,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,165.0,1000,350.0,IPS,4.951367781155016,3.6864,Large,QHD,1,0,Asus
Acer Vero CB272UGbmiiprx,759.0,892.0,18342.61,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,120.0,1000,350.0,IPS,4.951367781155016,3.6864,Large,QHD,1,0,Acer
Iiyama G-Master GB2470HSU-B5,749.0,749.0,16642.78,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,165.0,1100,250.0,IPS,4.0,2.0736,Small,FullHD,1,0,Iiyama
Iiyama G-Master GB2745QSU-B2,579.0,920.0,16653.89,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,100.0,1300,300.0,IPS,4.951367781155016,3.6864,Large,QHD,0,0,Iiyama
Acer SH272UEbmiphux,699.0,992.0,18787.01,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,100.0,1000,250.0,IPS,4.951367781155016,3.6864,Large,QHD,0,0,Acer
Viewsonic VP3481,4636.0,4636.0,103011.92,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,100.0,3000,400.0,VA,5.0,4.9536,XLarge,QHD,0,0,Viewsonic
Samsung S24C366EA,401.0,401.0,8910.22,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,75.0,3000,250.0,VA,4.0,2.0736,Medium,FullHD,0,0,Samsung
Dell P1424H,1074.0,1784.0,31752.379999999997,14.0,1920.0,1080.0,1.7777777777777777,157.3505121487356,60.0,700,300.0,IPS,6.0,2.0736,Small,FullHD,0,0,Dell
MSI Optix MAG274QRF-QD,1292.0,3546.0,53750.18,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,165.0,1000,300.0,Other,1.0,3.6864,Large,QHD,1,0,MSI
MSI G244PF E2,957.0,957.0,21264.539999999997,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,180.0,1000,300.0,IPS,1.0,2.0736,Small,FullHD,1,0,MSI
Hannspree HP278WJB,680.0,858.0,17087.18,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,60.0,1000,300.0,VA,5.0,2.0736,Large,FullHD,0,0,Hannspree
Sony INZONE M10S,4999.0,4999.0,111077.78,26.5,2560.0,1440.0,1.7777777777777777,110.83809660791438,480.0,1500000,275.0,OLED,1.0,3.6864,Medium,QHD,1,0,Sony
HP OMEN 27q,846.0,1884.0,30330.3,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,165.0,1000,400.0,IPS,1.0,3.6864,Large,QHD,1,0,HP
BenQ SW242Q,2025.0,2352.0,48628.469999999994,24.1,2560.0,1600.0,1.6,125.26447976174744,60.0,1000,400.0,IPS,5.0,4.096,Medium,QHD,0,0,BenQ
Iiyama ProLite XUB2793QSU-B6,642.0,947.0,17653.79,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,100.0,1300,250.0,IPS,4.951367781155016,3.6864,Large,QHD,0,0,Iiyama
Asus ProArt PA32UCE,4799.0,5604.0,115577.32999999999,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,60.0,1000,600.0,IPS,5.0,8.2944,Large,4K,0,0,Asus
Lenovo TIO 27,1659.0,2092.0,41673.61,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,60.0,1000,350.0,IPS,6.0,3.6864,Large,QHD,0,0,Lenovo
BenQ EW3290U,1870.0,2535.0,48939.549999999996,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,60.0,1000,350.0,IPS,5.0,8.2944,Large,4K,0,0,BenQ
Iiyama ProLite T2234MSC-B1S,2384.0,3353.0,63738.07,21.5,1920.0,1080.0,1.7777777777777777,102.460798608479,60.0,1000,350.0,IPS,8.0,2.0736,Small,FullHD,0,0,Iiyama
AOC Q27P4U,1026.0,1026.0,22797.719999999998,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,120.0,1500,350.0,IPS,4.0,3.6864,Large,QHD,1,0,AOC
Acer Vero CB241Ybmirux,1699.0,1699.0,37751.78,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,75.0,1000,250.0,IPS,4.951367781155016,2.0736,Small,FullHD,0,0,Acer
Terra 2727W V2,406.0,483.0,9876.789999999999,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1000,300.0,VA,5.0,2.0736,Large,FullHD,0,0,Terra
Xiaomi Mi Curved Gaming Monitor 30,1291.0,1291.0,28686.019999999997,30.0,2560.0,1080.0,2.3703703703703702,92.6162932629987,200.0,3000,300.0,VA,4.0,2.7648,Large,FullHD,1,0,Xiaomi
Philips 34E1C5600HE,1098.0,1722.0,31330.199999999997,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,100.0,3000,300.0,VA,4.0,4.9536,XLarge,QHD,0,0,Philips
Asus BE24ECSNK,990.0,1464.0,27263.94,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,60.0,1000,300.0,IPS,5.0,2.0736,Medium,FullHD,0,0,Asus
Asus TUF Gaming VG24VQER,436.0,666.0,12243.22,23.6,1920.0,1080.0,1.7777777777777777,93.34352415602959,180.0,3000,250.0,VA,4.442516268980477,2.0736,Small,FullHD,1,0,Asus
Samsung PE40C,7412.0,7412.0,164694.63999999998,40.0,1920.0,1080.0,1.7777777777777777,55.072679252057455,85.40625,4000,700.0,Other,8.0,2.0736,XLarge,FullHD,0,0,Samsung
Viewsonic VX2718-2KPC-MHD,755.0,1101.0,20620.16,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,165.0,4000,250.0,VA,1.0,3.6864,Large,QHD,1,0,Viewsonic
BenQ ST4304,4135.0,4322.0,93957.26999999999,43.0,3840.0,2160.0,1.7777777777777777,102.460798608479,60.0,1200,350.0,IPS,8.0,8.2944,XLarge,4K,0,0,BenQ
Dell Plus S2725QC,1120.0,1891.0,33452.21,27.0,3840.0,2160.0,1.7777777777777777,163.17830889498507,120.0,1500,350.0,IPS,4.0,8.2944,Large,4K,1,1,Dell
LG 27BA450,656.0,826.0,16465.02,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1300,250.0,IPS,5.0,2.0736,Large,FullHD,0,0,LG
Samsung ViewFinity S80D 27,1443.0,1978.0,38007.31,27.0,3840.0,2160.0,1.7777777777777777,163.17830889498507,60.0,1000,350.0,IPS,5.0,8.2944,Large,4K,0,0,Samsung
Philips 326P1H,1952.0,2810.0,52905.82,32.0,2560.0,1440.0,1.7777777777777777,91.7877987534291,75.0,1000,350.0,IPS,4.0,3.6864,XLarge,QHD,0,0,Philips
LG UltraGear 34GN850,2240.0,2951.0,57672.009999999995,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,160.0,1000,400.0,IPS,1.0,4.9536,XLarge,QHD,1,0,LG
HP Z24n G3,1177.0,1177.0,26152.94,24.0,1920.0,1200.0,1.6,94.33981132056603,60.0,1000,350.0,IPS,5.0,2.304,Medium,FullHD,0,0,HP
