name,min_price,max_price,target_price,diagonal_inches,width_px,height_px,aspect_ratio,PPI,frequency_hz,contrast_ratio,brightness_cd,matrix_type,response_time_ms,total_pixels,diagonal_category,resolution_category,is_gaming,is_premium,brand,log_target,gaming_label
AOC Q25G4SR,979.0,1120.0,23319.89,24.5,2560.0,1440.0,1.7777777777777777,119.88610449427476,300.0,1000,400.0,IPS,1.0,3.6864,Medium,QHD,1,0,AOC,10.0571048044017,Gaming
Samsung F22T450F,600.0,600.0,13332.0,22.0,1920.0,1080.0,1.7777777777777777,100.13214409464992,75.0,1000,250.0,IPS,5.0,2.0736,Small,FullHD,0,0,Samsung,9.497997444115459,Non-Gaming
AOC U27E3UF,1059.0,1131.0,24330.9,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,60.0,1000,350.0,IPS,4.0,8.2944,Large,4K,0,0,AOC,10.099543525617914,Non-Gaming
LG 27BA400,491.0,563.0,11709.94,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1000,250.0,IPS,5.0,2.0736,Large,FullHD,0,0,LG,9.368278726640746,Non-Gaming
Hannspree HT225HPB,1200.0,1529.0,30319.19,21.5,1920.0,1080.0,1.7777777777777777,102.460798608479,60.0,1000,300.0,IPS,7.0,2.0736,Small,FullHD,0,0,Hannspree,10.319569106227439,Non-Gaming
BenQ BL2381T,1245.0,1245.0,27663.9,23.0,1920.0,1200.0,1.6,98.44154224754716,60.0,1000,250.0,IPS,5.0,2.304,Small,FullHD,0,0,BenQ,10.227919740650094,Non-Gaming
MSI MAG 27CQ6PF,649.0,1177.0,20286.86,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,180.0,5000,300.0,VA,4.442516268980477,3.6864,Large,QHD,1,0,MSI,9.917777956582228,Gaming
Acer Nitro VG270Sbmiipx,590.0,932.0,16909.42,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,165.0,1000,250.0,IPS,2.0,2.0736,Large,FullHD,1,0,Acer,9.735685278958519,Gaming
Lenovo Legion R34w-30,1113.0,1342.0,27275.05,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,180.0,3000,350.0,VA,5.0,4.9536,XLarge,QHD,1,0,Lenovo,10.213764306752223,Gaming
Terra 2772W PV,1022.0,1092.0,23486.539999999997,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,75.0,1000,300.0,IPS,5.0,3.6864,Large,QHD,0,0,Terra,10.0642253467538,Non-Gaming
LG UltraFine 27U730A,1350.0,1738.0,34307.68,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,60.0,1000,300.0,IPS,5.0,8.2944,Large,4K,0,0,LG,10.44315366236393,Non-Gaming
LG 27QP88DP,2673.0,3491.0,68482.04,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,75.0,1000,350.0,IPS,5.0,3.6864,Large,QHD,0,0,LG,11.13434140235367,Non-Gaming
LG UltraGear 27GS95QE,2162.0,3544.0,63393.66,26.5,2560.0,1440.0,1.7777777777777777,110.83809660791438,240.0,1500000,275.0,OLED,1.0,3.6864,Medium,QHD,1,0,LG,11.057134909748676,Gaming
Viewsonic VG3208-4K,1441.0,1539.0,33107.799999999996,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,60.0,3000,300.0,VA,4.0,8.2944,Large,4K,0,0,Viewsonic,10.407554387057564,Non-Gaming
HP Z24m G3,1171.0,1724.0,32163.449999999997,23.8,2560.0,1440.0,1.7777777777777777,123.41216639116516,90.0,1000,400.0,IPS,5.0,3.6864,Small,QHD,0,0,HP,10.378617084367335,Non-Gaming
Acer Nitro ED320QUS3bmiipx,889.0,935.0,20264.64,31.5,2560.0,1440.0,1.7777777777777777,93.24474793999148,180.0,3500,250.0,VA,4.442516268980477,3.6864,Large,QHD,1,0,Acer,9.916682120108257,Gaming
Asus TUF Gaming VG27VH1B,904.0,1147.0,22786.61,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,165.0,3000,250.0,VA,4.0,2.0736,Large,FullHD,1,0,Asus,10.033972246183167,Gaming
Iiyama ProLite XUB2790QSUH-B1,1292.0,1706.0,33307.78,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,100.0,1300,250.0,IPS,4.951367781155016,3.6864,Large,QHD,0,0,Iiyama,10.413576304879044,Non-Gaming
AOC 24G4XE,398.0,644.0,11576.62,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,180.0,1000,300.0,IPS,1.0,2.0736,Small,FullHD,1,0,AOC,9.356829203233172,Gaming
MSI Modern MD342CQPW,1502.0,1924.0,38062.86,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,120.0,3500,300.0,VA,4.0,4.9536,XLarge,QHD,1,0,MSI,10.547020554520001,Gaming
Asus MB166C,435.0,878.0,14587.429999999998,15.6,1920.0,1080.0,1.7777777777777777,141.21199808219862,60.0,800,250.0,IPS,5.0,2.0736,Small,FullHD,0,0,Asus,9.587984027776029,Non-Gaming
Samsung ViewFinity S60D 24,704.0,1218.0,21353.42,23.8,2560.0,1440.0,1.7777777777777777,123.41216639116516,100.0,1000,350.0,IPS,5.0,3.6864,Small,QHD,0,0,Samsung,9.969014022991018,Non-Gaming
Asus ZenScreen MB17AHG,1350.0,1702.0,33907.72,17.3,1920.0,1080.0,1.7777777777777777,127.33567457123112,144.0,800,300.0,IPS,5.0,2.0736,Small,FullHD,1,0,Asus,10.431427487429957,Gaming
Asus VT169HE,854.0,889.0,19364.73,15.6,1920.0,1080.0,1.7777777777777777,141.21199808219862,60.0,1000,220.0,IPS,5.0,2.0736,Small,FullHD,0,0,Asus,9.87126028811415,Non-Gaming
Philips 19S4QAB,1418.0,1418.0,31507.96,19.0,1280.0,1024.0,1.25,86.27367393593732,60.0,1000,250.0,IPS,5.0,1.31072,Small,HD,0,0,Philips,10.358027228811517,Non-Gaming
Philips Evnia 27M2N8500,2400.0,2992.0,59905.119999999995,26.5,2560.0,1440.0,1.7777777777777777,110.83809660791438,360.0,1500000,250.0,OLED,1.0,3.6864,Medium,QHD,1,0,Philips,11.00053394916832,Gaming
HP P22 G4,699.0,699.0,15531.78,22.0,1920.0,1080.0,1.7777777777777777,100.13214409464992,60.0,1000,250.0,IPS,5.0,2.0736,Small,FullHD,0,0,HP,9.65070790849354,Non-Gaming
Acer Nitro XV282KKVbmiipruzx,1947.0,1957.0,43373.439999999995,28.0,3840.0,2160.0,1.7777777777777777,157.3505121487356,144.0,1000,400.0,IPS,4.0,8.2944,Large,4K,1,1,Acer,10.677625606502993,Gaming
Dell S2721NX,698.0,698.0,15509.56,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,75.0,1000,300.0,IPS,4.0,2.0736,Large,FullHD,0,0,Dell,9.649276361257021,Non-Gaming
AOC G2490VXA,845.0,845.0,18775.9,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,144.0,3500,350.0,VA,4.0,2.0736,Medium,FullHD,1,0,AOC,9.840382669914254,Gaming
Acer B278Kbemiqprcuzx,2198.0,2513.0,52339.21,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,60.0,1000,350.0,IPS,4.0,8.2944,Large,4K,0,0,Acer,10.86552018830383,Non-Gaming
BenQ GW2486TC,734.0,1008.0,19353.62,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1300,250.0,IPS,5.0,2.0736,Small,FullHD,0,0,BenQ,9.870686429649291,Non-Gaming
Eizo FlexScan EV2785,3454.0,3454.0,76747.87999999999,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,61.0,1300,350.0,IPS,5.0,8.2944,Large,4K,0,0,Eizo,11.248294072509092,Non-Gaming
Samsung Essential Monitor S32GF 27,469.0,470.0,10432.29,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,120.0,1000,250.0,IPS,5.0,2.0736,Large,FullHD,1,0,Samsung,9.252756934496878,Gaming
Philips 243B1,918.0,1521.0,27097.289999999997,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,75.0,1000,250.0,IPS,4.0,2.0736,Medium,FullHD,0,0,Philips,10.20722590524593,Non-Gaming
Iiyama ProLite XUB2497HSN-B2,747.0,1050.0,19964.67,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1300,300.0,IPS,4.951367781155016,2.0736,Small,FullHD,0,0,Iiyama,9.901769577662014,Non-Gaming
Asus ROG Strix XG32UQ,2819.0,5723.0,94901.62,32.0,3840.0,2160.0,1.7777777777777777,137.68169813014364,160.0,1000,600.0,IPS,1.0,8.2944,XLarge,4K,1,1,Asus,11.460606592225355,Gaming
Lenovo T34w-30,2041.0,3305.0,59394.06,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,60.0,3000,350.0,VA,6.0,4.9536,XLarge,QHD,0,0,Lenovo,10.991966336909172,Non-Gaming
HP P24 G4,559.0,793.0,15020.72,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,60.0,1000,250.0,IPS,5.0,2.0736,Medium,FullHD,0,0,HP,9.617252432743259,Non-Gaming
Lenovo T23i-30,1024.0,1376.0,26664.0,23.0,1920.0,1080.0,1.7777777777777777,95.77857261227383,60.0,1000,250.0,IPS,4.0,2.0736,Small,FullHD,0,0,Lenovo,10.191107123034703,Non-Gaming
Cooler Master GA271,722.0,722.0,16042.839999999998,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,100.0,4000,250.0,VA,4.442516268980477,3.6864,Large,QHD,0,0,Cooler Master,9.6830802542648,Non-Gaming
AOC 24V5CW,779.0,843.0,18020.42,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,75.0,1000,342.715043074884,IPS,4.0,2.0736,Small,FullHD,0,0,AOC,9.799316329389521,Non-Gaming
BenQ GW2790,411.0,564.0,10832.25,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1300,250.0,IPS,5.0,2.0736,Large,FullHD,0,0,BenQ,9.29037538731244,Non-Gaming
BenQ BL3290QT,999.0,2176.0,35274.25,31.5,2560.0,1440.0,1.7777777777777777,93.24474793999148,75.0,1000,350.0,IPS,5.0,3.6864,Large,QHD,0,0,BenQ,10.470936863868118,Non-Gaming
BenQ Zowie XL2566X+,2499.0,3078.0,61960.469999999994,24.1,1920.0,1080.0,1.7777777777777777,91.40693651793768,400.0,1000,320.0,TN,4.1020408163265305,2.0736,Medium,FullHD,1,0,BenQ,11.034268019233233,Gaming
AOC AGON PRO AG276QKD2,4359.0,4359.0,96856.98,26.5,2560.0,1440.0,1.7777777777777777,110.83809660791438,500.0,1500000,300.0,OLED,1.0,3.6864,Medium,QHD,1,0,AOC,11.481001060897714,Gaming
Acer Vero B247YDbmiprczx,679.0,764.0,16031.73,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,75.0,1000,250.0,IPS,4.0,2.0736,Small,FullHD,0,0,Acer,9.68238753678009,Non-Gaming
Viewsonic VX3276-4K-mhd,1573.0,2044.0,40184.869999999995,32.0,3840.0,2160.0,1.7777777777777777,137.68169813014364,60.0,2500,300.0,VA,4.0,8.2944,XLarge,4K,0,0,Viewsonic,10.601270720281818,Non-Gaming
Verbatim PMT-14,613.0,922.0,17053.85,14.0,1920.0,1080.0,1.7777777777777777,157.3505121487356,103.74406332453826,1000,250.0,IPS,6.0,2.0736,Small,FullHD,0,0,Verbatim,9.744189899739311,Non-Gaming
Lenovo ThinkVision S27i-30,504.0,671.0,13054.25,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1300,300.0,IPS,6.0,2.0736,Large,FullHD,0,0,Lenovo,9.476945630700929,Non-Gaming
Acer Vero B227QEbmiprxv,652.0,702.0,15042.94,21.5,1920.0,1080.0,1.7777777777777777,102.460798608479,100.0,1000,250.0,VA,4.0,2.0736,Small,FullHD,0,0,Acer,9.61873053128129,Non-Gaming
AOC CU34P3CV,1284.0,1745.0,33652.189999999995,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,100.0,3000,300.0,VA,4.0,4.9536,XLarge,QHD,0,0,AOC,10.42386312998534,Non-Gaming
BenQ Mobiuz EX2710U,2228.0,2622.0,53883.5,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,144.0,1000,300.0,IPS,1.0,8.2944,Large,4K,1,1,BenQ,10.894598145967747,Gaming
Iiyama ProLite XU2792UHSU-B6,1075.0,1365.0,27108.4,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,60.0,1300,350.0,IPS,4.0,8.2944,Large,4K,0,0,Iiyama,10.207635810193201,Non-Gaming
Philips 275S9JML,592.0,941.0,17031.629999999997,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,75.0,4000,300.0,VA,4.0,3.6864,Large,QHD,0,0,Philips,9.742886195086038,Non-Gaming
AOC 24P3CV,793.0,1002.0,19942.45,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,75.0,1000,300.0,IPS,4.0,2.0736,Small,FullHD,0,0,AOC,9.90065604760693,Non-Gaming
Asus TUF Gaming VG27VQ3B,674.0,869.0,17142.73,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,180.0,3000,250.0,VA,1.0,2.0736,Large,FullHD,1,0,Asus,9.749387788079327,Gaming
Asus VA27DQFS,664.0,789.0,16142.83,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1000,300.0,IPS,4.951367781155016,2.0736,Large,FullHD,0,0,Asus,9.689293212309998,Non-Gaming
Lenovo G27-20,595.0,848.0,16031.73,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,144.0,1000,400.0,IPS,5.0,2.0736,Large,FullHD,1,0,Lenovo,9.68238753678009,Gaming
ASRock Phantom Gaming PG27FRS1A,778.0,962.0,19331.4,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,280.0,4000,300.0,VA,4.442516268980477,2.0736,Large,FullHD,1,0,ASRock,9.86953772383306,Gaming
MSI PRO MP242AP,479.0,758.0,13743.07,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1000,300.0,IPS,4.0,2.0736,Small,FullHD,0,0,MSI,9.528362737342615,Non-Gaming
MSI G27C3F,664.0,890.0,17264.94,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,180.0,3000,300.0,VA,1.0,2.0736,Large,FullHD,1,0,MSI,9.756491053751784,Gaming
AOC C24G2AE,572.0,794.0,15176.259999999998,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,165.0,3000,250.0,VA,4.0,2.0736,Medium,FullHD,1,0,AOC,9.627553533998654,Gaming
LC-Power LC-M27-4K-UHD-144,1419.0,2146.0,39607.15,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,144.0,1000,350.0,IPS,8.0,8.2944,Large,4K,1,1,LC-Power,10.586790184147802,Gaming
HP 324pe,490.0,701.0,13232.01,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1000,250.0,IPS,5.0,2.0736,Small,FullHD,0,0,HP,9.490469744459306,Non-Gaming
AOC 25G3ZM,545.0,841.0,15398.46,24.5,1920.0,1080.0,1.7777777777777777,89.91457837070605,240.0,3000,300.0,VA,1.0,2.0736,Medium,FullHD,1,0,AOC,9.642087722851866,Gaming
Asus VA279HG,493.0,678.0,13009.81,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,120.0,1500,300.0,IPS,4.951367781155016,2.0736,Large,FullHD,1,0,Asus,9.473535829368643,Gaming
MSI MAG 321CUPDF,2593.0,3407.0,66660.0,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,160.0,3000,350.0,VA,4.442516268980477,8.2944,Large,4K,1,1,MSI,11.10737535324936,Gaming
Samsung ViewFinity S95UC 49,3566.0,4852.0,93523.98,49.0,5120.0,1440.0,3.5555555555555554,108.54380498674064,120.0,3000,350.0,VA,5.0,7.3728,XLarge,QHD,1,0,Samsung,11.445983845369758,Gaming
ASRock Phantom Gaming PG34QRT3A,1749.0,1993.0,41573.619999999995,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,180.0,4000,500.0,VA,4.442516268980477,4.9536,XLarge,QHD,1,0,ASRock,10.635245163911119,Gaming
LG UltraGear 32GS60QC,776.0,999.0,19720.25,31.5,2560.0,1440.0,1.7777777777777777,93.24474793999148,180.0,3000,300.0,VA,1.0,3.6864,Large,QHD,1,0,LG,9.889452013571663,Gaming
Acer Predator XB273UV3bmiiprzx,1300.0,1300.0,28886.0,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,180.0,1000,400.0,IPS,4.951367781155016,3.6864,Large,QHD,1,0,Acer,10.271146945908393,Gaming
Lenovo P34w-20,2268.0,4674.0,77125.62,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,60.0,1000,300.0,IPS,4.0,4.9536,XLarge,QHD,0,0,Lenovo,11.253203765849326,Non-Gaming
Redragon Amber II,769.0,826.0,17720.45,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,180.0,3000,250.0,VA,4.442516268980477,2.0736,Large,FullHD,1,0,Redragon,9.782531049253745,Gaming
Viewsonic VG2709-2K-MHDU-2,1037.0,1360.0,26630.67,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,100.0,1000,350.0,IPS,4.0,3.6864,Large,QHD,0,0,Viewsonic,10.18985638806965,Non-Gaming
Dahua LM25-E231B,425.0,535.0,10665.6,24.5,1920.0,1080.0,1.7777777777777777,89.91457837070605,180.0,1000,300.0,IPS,4.951367781155016,2.0736,Medium,FullHD,1,0,Dahua,9.274872643094223,Gaming
Acer KA242YGbip,374.0,580.0,10598.94,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,120.0,1000,250.0,IPS,4.0,2.0736,Small,FullHD,1,0,Acer,9.26860361970678,Gaming
Samsung Odyssey OLED G81SF 32,3689.0,5048.0,97068.07,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,240.0,1000000,260.0,OLED,1.0,8.2944,Large,4K,1,1,Samsung,11.48317806594543,Gaming
Iiyama ProLite XCB3497WQSNP-B1,1351.0,1704.0,33941.049999999996,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,120.0,3000,350.0,VA,4.442516268980477,4.9536,XLarge,QHD,1,0,Iiyama,10.432409937671299,Gaming
Philips 242B1,660.0,946.0,17842.66,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,75.0,1000,250.0,IPS,4.0,2.0736,Medium,FullHD,0,0,Philips,9.789403542042864,Non-Gaming
Acer PD163Qbmiuux,1099.0,2003.0,34463.22,15.6,1920.0,1080.0,1.7777777777777777,141.21199808219862,60.0,1000,250.0,IPS,8.0,2.0736,Small,FullHD,0,0,Acer,10.44767696340835,Non-Gaming
AOC Q27G4XF,700.0,1066.0,19620.26,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,180.0,1000,300.0,IPS,1.0,3.6864,Large,QHD,1,0,AOC,9.884368951240813,Gaming
Hannspree HC272PFB,1028.0,1028.0,22842.16,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,75.0,1000,300.0,VA,4.0,3.6864,Large,QHD,0,0,Hannspree,10.036407007965272,Non-Gaming
Acer CB272Ebmiprx,600.0,600.0,13332.0,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1000,250.0,IPS,4.951367781155016,2.0736,Large,FullHD,0,0,Acer,9.497997444115459,Non-Gaming
NEC X555UNS,643.0,643.0,14287.46,55.0,1920.0,1080.0,1.7777777777777777,40.05285763785997,85.0,1200,700.0,IPS,12.0,2.0736,XLarge,FullHD,0,0,NEC,9.567207497446862,Non-Gaming
Asus VA27ACFSN,1065.0,1696.0,30674.71,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,100.0,1300,350.0,IPS,5.0,3.6864,Large,QHD,0,0,Asus,10.331226415195522,Non-Gaming
LC-Power LC-M49-DQHD-120-C-Q,3254.0,3857.0,79003.20999999999,49.0,5120.0,1440.0,3.5555555555555554,108.54380498674064,120.0,3000,400.0,Other,6.0,7.3728,XLarge,QHD,1,0,LC-Power,11.277256421168477,Gaming
Acer SA273G0bi,492.0,492.0,10932.24,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,120.0,1500,250.0,IPS,4.0,2.0736,Large,FullHD,1,0,Acer,9.299562969082322,Gaming
Iiyama G-Master GB2770QSU-B6,849.0,1231.0,23108.8,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,180.0,1200,400.0,IPS,4.951367781155016,3.6864,Large,QHD,1,0,Iiyama,10.048012048968754,Gaming
Dell S2722QC,1366.0,2467.0,42584.63,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,60.0,1000,350.0,IPS,4.0,8.2944,Large,4K,0,0,Dell,10.659272151407281,Non-Gaming
AOC 24P4U,699.0,738.0,15965.07,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,120.0,1500,300.0,IPS,4.0,2.0736,Small,FullHD,1,0,AOC,9.678221124512806,Gaming
Samsung QH43C,2622.0,5269.0,87669.01,42.5,3840.0,2160.0,1.7777777777777777,103.66621976857874,60.0,4000,700.0,VA,8.0,8.2944,XLarge,4K,0,0,Samsung,11.38133515864673,Non-Gaming
MSI G2712F,550.0,703.0,13920.83,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,180.0,1000,300.0,IPS,1.0,2.0736,Large,FullHD,1,0,MSI,9.541213390764819,Gaming
Iiyama ProLite T2454MSC-B2AG,1322.0,1730.0,33907.72,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,75.0,1000,300.0,IPS,4.0,2.0736,Small,FullHD,0,0,Iiyama,10.431427487429957,Non-Gaming
Acer Predator X34V3bmiiphuzx,2663.0,3499.0,68459.81999999999,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,180.0,4000,1000.0,VA,4.442516268980477,4.9536,XLarge,QHD,1,0,Acer,11.134016889809697,Gaming
Iiyama ProLite TF2438MSC-B1,2090.0,2293.0,48695.13,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,60.0,1000,525.0,IPS,5.0,2.0736,Small,FullHD,0,0,Iiyama,10.793354839793984,Non-Gaming
Philips 272E2FA,604.0,800.0,15598.44,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,75.0,1000,350.0,IPS,4.0,2.0736,Large,FullHD,0,0,Philips,9.654990295157402,Non-Gaming
LG 32UR550,1156.0,1415.0,28563.81,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,60.0,3000,250.0,VA,4.0,8.2944,Large,4K,0,0,LG,10.259930819639855,Non-Gaming
KOORUI 27E3QK,1709.0,1709.0,37973.98,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,240.0,1000,342.715043074884,IPS,1.0,3.6864,Large,QHD,1,0,KOORUI,10.544682800801557,Gaming
Dahua LM27-B200,528.0,755.0,14254.13,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,3000,250.0,VA,5.0,2.0736,Large,FullHD,0,0,Dahua,9.564872120912344,Non-Gaming
Dell Alienware AW2724HF,1129.0,2409.0,39307.18,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,360.0,1000,400.0,IPS,1.0,2.0736,Large,FullHD,1,0,Dell,10.579187918692348,Gaming
Thomson Go Plus 32UE5M45,3458.0,3500.0,77303.37999999999,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,60.0,3000,220.0,VA,4.442516268980477,8.2944,Large,4K,0,0,Thomson,11.255505895324726,Non-Gaming
Iiyama ProLite XUB2496HSU-B1,801.0,801.0,17798.219999999998,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,75.0,1000,250.0,IPS,4.0,2.0736,Medium,FullHD,0,0,Iiyama,9.786909915095324,Non-Gaming
Acer Predator XB273UGXbmiipruzx,3659.0,3659.0,81302.98,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,270.0,1000,342.715043074884,IPS,1.0,3.6864,Large,QHD,1,0,Acer,11.305950248827214,Gaming
Acer Vero V227QHbipv,578.0,578.0,12843.16,21.5,1920.0,1080.0,1.7777777777777777,102.460798608479,100.0,3000,250.0,VA,4.0,2.0736,Small,FullHD,0,0,Acer,9.460644512310264,Non-Gaming
Dahua LM24-H200,357.0,520.0,9743.47,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,60.0,3000,250.0,Other,8.0,2.0736,Small,FullHD,0,0,Dahua,9.184455223597583,Non-Gaming
Iiyama ProLite XU2495WSU-B7,555.0,899.0,16153.94,24.1,1920.0,1200.0,1.6,93.94835982131056,75.0,1000,300.0,IPS,4.0,2.304,Medium,FullHD,0,0,Iiyama,9.689981164231275,Non-Gaming
Asus TUF Gaming VG27AQ3A,949.0,1022.0,21897.81,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,180.0,1000,250.0,IPS,1.0,3.6864,Large,QHD,1,0,Asus,9.994187576428692,Gaming
Asus VA24DCP,652.0,1065.0,19075.87,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,75.0,1000,250.0,IPS,5.0,2.0736,Medium,FullHD,0,0,Asus,9.856231885423647,Non-Gaming
Philips Evnia 24M2N3200NF,367.0,497.0,9599.04,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,144.0,1500,300.0,IPS,4.0,2.0736,Small,FullHD,1,0,Philips,9.169522544113914,Gaming
Asus VU249CFE,689.0,962.0,18342.61,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1300,250.0,IPS,4.951367781155016,2.0736,Small,FullHD,0,0,Asus,9.817036563954126,Non-Gaming
Philips 27E1N1800AE,775.0,1072.0,20520.17,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,60.0,1000,350.0,IPS,4.0,8.2944,Large,4K,0,0,Philips,9.929212315203127,Non-Gaming
Lenovo ThinkVision T32UD-40,2399.0,3149.0,61638.28,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,60.0,1500,350.0,IPS,6.0,8.2944,Large,4K,0,0,Lenovo,11.029054608639031,Non-Gaming
Viewsonic VA1655,599.0,978.0,17520.469999999998,15.6,1920.0,1080.0,1.7777777777777777,141.21199808219862,60.0,800,250.0,IPS,7.0,2.0736,Small,FullHD,0,0,Viewsonic,9.771182265080219,Non-Gaming
Viewsonic VX24G1-HD,399.0,696.0,12165.45,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,180.0,1000,300.0,IPS,4.951367781155016,2.0736,Small,FullHD,1,0,Viewsonic,9.406437442524727,Gaming
Iiyama ProLite XCB3494WQSU-B1,1224.0,1668.0,32130.12,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,120.0,3000,350.0,VA,4.442516268980477,4.9536,XLarge,QHD,1,0,Iiyama,10.377580309890163,Gaming
Acer Vero V247YE0bi,414.0,414.0,9199.08,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1000,250.0,IPS,4.951367781155016,2.0736,Small,FullHD,0,0,Acer,9.1269674586515,Non-Gaming
Dahua LM27-B200S,384.0,617.0,11121.11,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,75.0,3000,250.0,VA,5.0,2.0736,Large,FullHD,0,0,Dahua,9.3166902980061,Non-Gaming
Gigabyte MO27Q28G,2670.0,2670.0,59327.399999999994,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,280.0,1500000,335.0,OLED,1.0,3.6864,Large,QHD,1,0,Gigabyte,10.99084339108187,Gaming
HP 727pm,2979.0,4509.0,83191.68,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,60.0,2000,400.0,IPS,5.0,8.2944,Large,4K,0,0,HP,11.328914642169535,Non-Gaming
Asus VA249QG,496.0,569.0,11832.15,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,120.0,1500,300.0,IPS,4.951367781155016,2.0736,Small,FullHD,1,0,Asus,9.378660193717634,Gaming
